2210,MER408,CFP-02,MER203,,
2211,PSE108,MDE103,FIN413,,
2212,DER424,CIV310,,,
2213,ARQ591,REL319,DCD101,MDE101,
2214,CGTH-05,REH101,PSE110,,
2215,ADM404,POR103,ELE302,COM593,DER423
2216,TLL308,COM316,CIV407,DGR403,COM406
2217,NUE202,ADM593,MAN101,CIV304,NUE303
2218,CSI-01,DCD301,CIV403,DGR202,
2219,ING110,MDE211,REL103,,
2220,COM421,ADM408,DCD205,MER205,
2221,MAT201,TUR208,CON203,,
2222,MDE105,DER411,TUR103,SEL407,MDE206
2223,REL309,TLL311,,,
2224,PSE308,CIV501,REL103,MDE204,DGR100
2225,DGR592,HIS302,ECO103,,
2226,FIS205,DER315,PSE491,ING111,
2227,CIEC-09,MAT107,COM218,PSE313,
2228,ARQ205,CEAO-08,NUE301,MDE107,
2229,FIN413,DER107,MDE301,DER203,
2230,ADM403,HIS101,DER305,MDE103,
2231,MAT101,MER209,ING115,HIS302,REL307
2232,MDE303,CEER-15,DER203,,
2233,FIN401,MER598,PSE108,DER320,MDE401
2234,SEL303,ARQ301,,,
2235,PSE315,MDE206,DER306,,
2236,ADM403,REL491,,,
2237,MEC400,CDEL-01,,,
2238,IND513,TUR209,ADM402,CIEC-07,MEC590
2239,DER312,ARQ402,MDE306,TEL402,DER219
2240,TUR103,DER320,REL303,,
2241,MDE305,FIS202,,,
2242,MAN104,ING115,ART106,,
2243,CDA-01,NADI 2,CCC407,CIV401,
2244,ING108,ITA102,PSE212,FIN593,
2245,CSI-01,NUE101,MER407,FIL401,
2246,ART108,FIS202,COM415,TUR208,
2247,ART105,PSE213,,,
2248,MDE214,TUR103,COM309,PSE108,
2249,FIN303,DGR102,,,
2250,CIV306,ESP103,DGR400,PSE301,
2251,LCI301,MAT107,PSE208,,
2252,CCC205,BMD408,PSE315,,
2253,LCP208,ITA104,CCC305,MAT101,
2254,DER422,MEC302,,,
2255,ITA104,PSE307,DER402,,
2256,CIV305,DER218,CIV412,,
2257,MEC306,DER219,CPO401,,
2258,ARQ429,CCC305,,,
2259,COM409,LOG403,CFP-03,,
2260,PSE304,DER423,FIS201,,
2261,TEL592,TLL301,,,
2262,ART108,DCD303,CEAO-10,CFP-01,ARQ504
2263,MDE210,CEAO-09,,,
2264,LCI501,ARQ301,IND513,CEER-13,
2265,DER305,IND513,,,
2266,MDE202,MEC590,NUE204,MAT203,
2267,COM423,NUE101,ADM402,SEL401,
2268,PSE313,PSE310,,,
2269,MER312,DGR202,,,
2270,DEP117,CPO101,PSE311,,
2271,IND403,DCD101,,,
2272,CSI-03,PSE405,FIN305,,
2273,COM208,ARQ429,ADM404,CIV401,
2274,PSE309,POR104,DER112,,
2275,CDC-07,CEER-11,,,
2276,ARQ342,DCD301,CEER-13,CCC208,
2277,NUE303,COM307,,,
2278,PSE203,IND404,COM209,NADG 8,
2279,FIS204,DGR405,CCC406,CSI-02,ECO201
2280,MER209,TUR408,MAN102,,
2281,SEL402,REL409,MER207,DER314,
2282,CIV491,DER204,,,
2283,CDA-03,CGTH-06,MER207,,
2284,MDE310,DER112,CIV314,CIV306,FIN208
2285,ADM303,NUE204,MDE207,MER314,
2286,DCD201,REL200,,,
2287,MDE206,ARQ303,MDE212,,
2288,DER204,IND403,DER206,NUE207,
2289,CEOF-07,COM209,,,
2290,COM307,COM105,DER418,,
2291,CCC404,ING111,BMD408,,
2292,MDE310,MDE401,CCC207,COM104,
2293,CEHG-05,TUR103,NUE301,NUE301,CDEL-03
2294,DER306,FIN303,ING110,FIS204,
2295,HIS101,DER424,NADG 8,,
2296,DER315,REL305,,,
2297,ARQ335,SEL401,,,
2298,COM402,MDE311,,,
2299,DER212,MAT102,ING111,,
2300,CICA-06,MAT102,,,
2301,REL316,DER412,MDE306,CIV202,IND427
2302,TUR410,ARQ593,DGR100,PSE207,
2303,MDE103,MDE302,BMD405,MEC300,MAT109
2304,PSE407,COM209,NUE206,INF201,ARQ593
2305,POR103,PSE309,CIV412,,
2306,DER304,ESP101,CCC207,,
2307,COM426,SEL401,,,
2308,DER315,BMD405,MDE303,INF201,
2309,PSE213,REL309,BIO203,IND513,
2310,CIV404,ITA101,,,
2311,COM105,MAT103,,,
2312,NADG 8,DCD205,REL317,POR101,DEP117
2313,CCC406,QUI101,CPO307,CON312,BMD501
2314,IND404,CSI-02,MAT303,IND303,
2315,CDA-03,MAT107,MAN103,SEL306,
2316,CIV507,DER218,,,
2317,ESP101,ECO103,CIV311,ING106,CIV506
2318,CGTH-06,MEC405,,,
2319,COM409,NUE201,DER203,CCC106,
2320,IND502,TEL409,,,
2321,CIV492,COM311,MEC306,CPSS-01,FIN208
2322,DER214,MAT301,,,
2323,PSE300,ING108,ADM303,ARQ401,INF301
2324,FIL101,REL402,,,
2325,DCD303,REH302,COM312,ART111,BMD407
2326,NUE202,ARQ404,ARQ222,PSE301,CDI-1
2327,SEL401,BIO202,MAT303,BMD502,
2328,SEL904,MAT104,IND309,TLL314,CIV503
2329,REL307,DER107,DCD304,ING106,MEC302
2330,MDE215,MDE212,PSE316,,
2331,CON308,CIV302,,,
2332,FIN413,CEAO-09,,,
2333,PSE109,FIN401,,,
2334,CICA-05,FRA101,FIN207,,
2335,REL309,FIN207,,,
2336,SEL308,LCC104,CCC504,,
2337,DCD303,PSE315,CCC104,BIO203,DER109
2338,MDE307,COM404,ARQ438,INF301,
2339,CDA-03,COM211,DER404,,
2340,PSE302,ITA101,IND502,MER408,
2341,NUE102,ARQ323,FIN303,ARQ402,COM208
2342,CCC407,DER405,ART111,,
2343,FIN303,BMD304,IND427,,
2344,NUE204,DER410,,,
2345,TLL306,CDA-02,,,
2346,DER425,FIS201,DER423,,
2347,PSE402,DER203,CIV403,NADI 2,COM316
2348,MDE207,DCD301,POR103,DER104,
2349,CON203,DCD303,,,
2350,NUE101,TLL306,,,
2351,COM303,CIV312,LCP104,ARQ593,
2352,IND405,CIV407,,,
2353,CDI-3,MEC405,LCP104,DER320,
2354,COM309,COM211,IND502,,
2355,CDI-2,PSE311,CDI-2,CON302,
2356,DER315,MDE213,,,
2357,CIV505,CICA-05,,,
2358,ECO301,BIO201,,,
2359,CEAO-08,CDI-3,,,
2360,CEER-10,COM402,NUE205,NADG 8,MAT202
2361,TUR408,CEER-15,CCC501,PSE402,ARQ593
2362,FIN207,ART111,MEC309,MDE401,MDE212
2363,REL403,NUE102,CIV403,CDA-02,MER598
2364,REL300,SOC101,DEP107,CIV406,CCC401
2365,MDE210,DGR200,,,
2366,DER303,CCC303,TEL593,,
2367,PSE108,ECO206,ARQ404,CEAO-09,CDA-03
2368,FRA101,MAN101,,,
2369,MDE311,CCC208,,,
2370,MEC301,DCD304,,,
2371,CIV403,DCD201,,,
2372,ARQ101,FIL101,REH302,PSE405,
2373,DER421,MEC309,ARQ402,ARQ402,
2374,ING109,MAT105,,,
2375,SEL903,MER314,,,
2376,PSE307,DER205,PSE310,LOG401,BMD201
2377,CIV503,COM204,,,
2378,CIV304,CIV492,TUR408,DER103,
2379,IND302,CIV314,REL302,MEC300,
2380,DER425,PSE207,,,
2381,MER314,ING106,DER218,BMD402,SEL900
2382,ARQ335,IND405,LOG401,,
2383,DER422,MEC592,,,
2384,MEC309,DCD206,MDE208,,
2385,PSE315,CIV504,LCI302,CIV102,
2386,CIEC-08,MEC401,MAT210,,
2387,ITA101,DEP107,MEC101,,
2388,PSE214,COM594,CCC405,,
2389,ING115,COM213,CIV312,TUR304,CFP-02
2390,CIV309,CCC105,IND418,BMD201,FIS202
2391,CIV306,NADG 2,PSE307,CICA-07,
2392,CIV103,CIEC-08,,,
2393,MDE311,COM310,,,
2394,MAT002,DER303,ITA101,,
2395,MAT210,NUE204,COM308,COM310,CCC407
2396,IND417,CDA-01,ART108,DGR403,
2397,MDE107,DEP109,DER211,BMD405,
2398,CCC208,CIV305,ARQ592,CCC104,NUE202
2399,FRA102,CEER-13,MAN103,,
2400,REL103,CEER-12,,,
2401,PSE405,IND419,IND417,,
2402,CCC405,FRA104,COM306,COM213,
2403,DER208,TEL593,MAN103,MAT101,MER409
2404,IND513,FIN208,POR102,NUE202,
2405,DER111,COM203,DER314,CSI-03,
2406,SEL301,CEER-13,COM208,CCC207,
2407,ADM408,MDE304,DER205,POR101,
2408,REH302,ADM403,,,
2409,CIV407,PSE211,,,
2410,LCI302,CON302,NUE204,BMD405,DER424
2411,MDE204,NUE205,,,
2412,CCC407,COM213,BMD301,FIN594,
2413,ITA103,CDA-01,CIV309,ARQ438,CFP-04
2414,ADM407,CDI-1,CCC593,,
2415,CIV406,CIV503,NUE205,,
2416,NUE205,IND406,DER203,INF405,
2417,POR102,MEC306,SEL307,ING115,CIV501
2418,MER206,DGR304,,,
2419,FIN302,FIL402,MDE308,,
2420,PSE214,REL104,IND403,MEC309,
2421,ARQ414,ARQ342,ECO103,MER408,DGR102
2422,DER320,PSE211,,,
2423,CPO401,BMD403,,,
2424,ARQ101,MDE309,MDE102,CCC406,MDE201
2425,MAT302,FIN594,,,
2426,ADM408,DER304,PSE491,IND307,LOG401
2427,MAN102,ING107,DER113,REL303,
2428,ARQ438,MER309,,,
2429,FRA103,DGR200,ARQ333,,
2430,MEC301,CEER-13,DER202,,
2431,DER320,DER104,DER418,ECO205,MER206
2432,FIL101,CDI-1,,,
2433,PSE315,CIV306,NUE102,ARQ303,
2434,INF405,CIV312,NUE206,IND303,
2435,CIV506,NUE203,DER311,ARQ412,REL491
2436,DER207,CCC505,,,
2437,MAT101,PSE312,REL401,DCD204,
2438,CEER-13,TLL313,FIN207,BMD501,
2439,PSE205,ING108,,,
2440,CIV310,CEER-12,,,
2441,PSE106,TEL592,,,
2442,REL309,PSE309,NUE102,,
2443,CFP-03,DER202,CCC407,,
2444,ADM401,COM594,,,
2445,CIV491,DEP110,REL104,PSE109,
2446,PSE207,SEL902,PSE301,CIV312,
2447,LOG401,ART107,CCC303,MAT202,MDE206
2448,CEAO-08,INF401,,,
2449,REH101,BMD304,,,
2450,BMD408,CIV305,MER312,,
2451,DER219,MDE307,TEL402,DER410,CDEL-01
2452,CFP-04,INF201,REH302,DGR405,MDE105
2453,MDE212,COM593,,,
2454,TLL300,MDE309,,,
2455,COM208,NADG 2,MDE105,,
2456,ECO102,CIEC-08,TEL408,DER312,MEC401
2457,DER311,TEL904,COM203,,
2458,ARQ429,MAT109,DER401,CIV305,
2459,MER309,MDE203,MAT202,PSE315,FIN594
2460,CIV309,ECO205,REL317,PSE308,REL401
2461,CCC207,FIS201,MAT107,SEL402,
2462,CDA-04,ITA103,CIV491,MEC309,DGR405
2463,CIV301,MER203,CDEL-03,REL401,
2464,ADM301,CEHG-05,,,
2465,PSE312,TLL301,,,
2466,SEL902,MDE307,,,
2467,REL305,CDC-07,ARQ100,COM101,
2468,ARQ325,HIS302,POR101,MDE216,
2469,DER401,ING111,MDE309,,
2470,FIN208,NUE204,,,
2471,CDA-02,COM312,TEL902,DER421,CCC106
2472,PSE106,ADM404,ECO103,,
2473,NUE207,ARQ335,MDE215,ARQ333,
2474,REL402,CPSS-02,ARQ593,TUR304,
2475,TUR103,ARQ323,DER401,CEER-11,
2476,ARQ335,PSE205,ECO103,,
2477,COM105,BMD409,FIN594,ARQ428,
2478,REL319,MAT002,,,
2479,CDA-04,NADG 4,MER312,CEOF-07,CIV413
2480,COM311,MDE304,,,
2481,ADM103,COM104,PSE213,MAT209,DER204
2482,FIN401,CIV310,,,
2483,BMD409,PSE214,MER597,ART105,ARQ591
2484,DCD202,DER212,CIV304,LCP104,
2485,TLL313,MDE212,CCC208,,
2486,CDI-3,CFP-03,COM201,CIEC-08,DER214
2487,NUE102,CCC505,DER405,ING105,
2488,INF201,LCC103,,,
2489,PSE304,BMD405,ADM401,POR102,ADM594
2490,MER408,TEL408,ART106,MDE306,COM105
2491,POR104,ADM303,MAT105,DER401,NADG 4
2492,CDA-01,REL491,ESP103,,
2493,MDE309,COM423,,,
2494,CIV409,COM306,MDE216,DCD101,DGR400
2495,REL403,MDE303,,,
2496,CSI-03,FIS203,COM213,,
2497,MDE107,COM310,,,
2498,CICA-05,CCC207,,,
2499,SEL307,IND427,REH302,NADI 4,
2500,ADM303,MER409,MEC405,,
2501,MDE105,DER306,MAT109,,
2502,MDE104,ADM408,MER207,,
2503,ARQ592,INV201,ING107,MDE208,
2504,BMD407,DCD301,MAT103,,
2505,CDC-07,MAN104,,,
2506,PSE110,NADG 2,COM403,BMD100,
2507,DER103,CIV404,,,
2508,ECO102,CIV412,CPSS-02,,
2509,CIV507,ECO103,ARQ241,ARQ404,
2510,CEER-12,INF301,CCC406,REL307,
2511,ARQ591,IND521,FIN208,NUE207,ING111
2512,FIS205,CDA-02,DCD202,,
2513,CCC593,CEER-10,ING105,PSE405,CCC205
2514,CDEL-01,COM415,MER209,DER321,
2515,NUE206,COM204,,,
2516,DER411,PSE110,ARQ504,COM402,TLL301
2517,IND403,FIN302,MAT202,ART111,MDE306
2518,IND405,DER103,MER204,MEC405,
2519,CPO307,PSE404,ECO205,FIS205,BMD100
2520,CCC594,SEL306,BMD407,ADM408,COM209
2521,DGR591,MDE216,CIV409,,
2522,ING111,DER103,MEC309,,
2523,CIV403,CEAO-09,DER212,,
2524,ITA104,EMP402,FIL402,,
2525,DER202,ADM402,,,
2526,FIS205,ADM408,LCP104,MDE206,REL409
2527,DEP107,DCD302,SEL902,REL314,DCD304
2528,REL402,COM218,CDI-2,CFP-01,DCD204
2529,DER215,TEL402,ADM103,,
2530,DCD101,IND307,,,
2531,DGR591,CIEC-09,,,
2532,IND593,DER104,TLL314,FRA103,BMD303
2533,MDE307,CPO101,,,
2534,ADM408,COM404,FIN594,CIV402,ADM404
2535,ECO201,PSE303,COM308,DGR403,TUR410
2536,COM415,CDC-07,MAT201,,
2537,ARQ335,MER304,FIN408,MAT109,ART106
2538,DER412,IND406,DER411,MER207,
2539,SEL301,NUE204,MER309,MDE106,
2540,NUE302,CPSS-03,CPO401,CEER-15,
2541,MDE304,TUR103,CIV202,PSE213,MDE106
2542,ADM104,CIV103,DGR100,COM204,CIV304
2543,IND403,ARQ335,DER415,,
2544,MAT201,MER202,,,
2545,PSE211,TEL101,MER312,,
2546,CIV306,HIS302,,,
2547,FIL401,MER312,,,
2548,LCC102,TEL592,NUE203,,
2549,BMD408,COM415,MER596,,
2550,NADI 2,DER109,MAT107,,
2551,DCD206,TLL313,ESP102,,
2552,ITA101,CIV503,MDE308,,
2553,CSI-01,CDEL-03,,,
2554,PSE212,COM593,REL303,SEL401,
2555,TUR209,COM403,LOG301,DCD206,CIV302
2556,PSE103,COM312,DER208,NUE302,DER425
2557,MAT103,PSE491,PSE300,DER111,
2558,DER214,ING110,NADG 2,MDE304,PSE300
2559,MER597,MER207,FRA101,BMD403,DGR100
2560,SEL903,CDI-2,CFP-02,,
2561,ARQ325,COM593,ECO401,,
2562,COM316,CIV314,INF301,CDA-01,
2563,SEL902,MER314,,,
2564,ADM301,IND513,DER415,COM309,CFP-01
2565,REL302,COM404,,,
2566,ALE101,CCC401,,,
2567,PSE109,IND521,MAT203,,
2568,DEP117,REL104,DER404,MAT106,
2569,DCD301,INV201,IND413,,
2570,MAN101,FIL101,CEER-12,,
2571,MAT101,FIN401,,,
2572,CDA-03,ADM301,MER203,SOC101,LOG403
2573,CIEC-07,REL302,,,
2574,PSE311,CIV309,ADM594,,
2575,CCC401,PSE491,,,
2576,IND306,REL309,MER204,COM310,
2577,CCC305,FIN302,LOG403,TEL409,
2578,REL403,FIS205,FIS202,MDE307,COM309
2579,ECO401,CIV303,CIV305,,
2580,NUE201,MDE208,ALE102,CIEC-08,MDE204
2581,DER215,DER202,CCC411,INF405,
2582,CIV406,MEC302,MER401,,
2583,BMD304,PSE313,CIV310,DER204,
2584,ECO102,CCC306,,,
2585,MEC590,CIV403,MAT105,DER103,FIN208
2586,MDE306,FIN401,TLL301,REH303,
2587,REL103,PSE202,,,
2588,IND309,INF405,TLL308,MDE210,CCC401
2589,DEP110,ESP101,MDE105,MER407,
2590,CCC208,CICA-07,ING112,COM203,
2591,CFP-05,DCD202,MDE103,MDE212,CIV507
2592,ARQ323,CDC-06,PSE407,NADI 8,DER208
2593,DER206,COORD-01,,,
2594,PSE312,MER202,CGTH-06,COM423,
2595,DER219,COM409,DCD205,ITA101,
2596,COM101,FRA102,PSE307,LCC103,
2597,DER105,CCC401,CIV504,,
2598,MDE207,MDE201,,,
2599,CCC406,LCP104,,,
2600,HIS302,NUE207,NUE204,COM421,
2601,COM315,BMD408,,,
2602,BMD301,PSE301,CSI-03,,
2603,COM218,LCP104,,,
2604,PSE313,TUR408,ART102,,
2605,TUR410,DER310,,,
2606,FIN413,ECO205,,,
2607,COM208,NUE201,CIV409,,
2608,ADM103,MAT106,LCP104,IND307,
2609,ART108,INF401,ECO205,ARQ325,
2610,COM421,CDC-07,CFP-02,MER304,
2611,ARQ401,DEP110,POR104,ITA101,MEC301
2612,MDE203,CDA-01,ARQ241,LCP105,CEAO-08
2613,COM308,CON210,PSE316,,
2614,ECO201,PSE213,MDE304,BMD201,CICA-07
2615,DER404,IND309,IND303,NUE102,
2616,SEL901,IND307,MER209,,
2617,CIV402,DER111,MER202,DER403,ARQ414
2618,CGTH-06,ECO205,NADG 2,,
2619,FIN208,ING108,REL316,,
2620,MDE106,COM309,CDI-2,CDC-06,
2621,NUE301,COM309,DER423,MDE106,
2622,CPO101,REL402,COM207,ARQ427,
2623,DER321,MDE403,IND521,CIV505,MER598
2624,TUR593,FIN408,PSE315,NUE301,DER202
2625,DEP107,REL402,MER407,,
2626,CCC106,FIN303,ADM401,PSE300,
2627,CIV309,NADG 2,PSE313,SEL407,
2628,MER206,MDE105,CIV103,BMD501,
2629,CDI-1,CCC504,,,
2630,DCD303,HIS301,REL491,CPSS-03,
2631,ITA104,MDE107,,,
2632,COM212,CON210,COM215,FIS202,REL319
2633,REH303,PSE304,CIV306,DER212,
2634,CFP-05,DER304,CIV102,,
2635,MDE202,COM316,CIV504,CDEL-01,COM402
2636,MER208,MDE202,CIV311,,
2637,NUE201,IND309,,,
2638,MEC300,MER202,,,
2639,DER111,CEAO-09,MEC101,,
2640,DGR202,ING107,DER217,ITA101,CIV412
2641,CPSS-01,PSE313,MDE215,REH101,SEL309
2642,CDC-06,ING110,,,
2643,ARQ303,PSE303,,,
2644,DER112,DER418,EMP402,,
2645,ARQ414,DER111,CCC104,TEL408,
2646,CCC302,DER418,ADM401,PSE310,
2647,MAT203,COM104,,,
2648,BMD407,PSE405,LCP104,,
2649,FIN208,TEL902,PSE491,TLL301,CON302
2650,MAT302,DER214,,,
2651,FIN207,MDE303,FIN413,REL316,
2652,COM307,DER403,PSE107,FIS204,ARQ101
2653,COM211,CCC305,CIV304,DER313,
2654,ADM594,REL309,DER425,PSE404,
2655,CCC407,CDA-02,,,
2656,HIS101,PSE304,,,
2657,ING112,MAN103,MDE302,,
2658,DER314,IND302,,,
2659,ING111,MDE301,,,
2660,SEL901,CIV409,DER104,,
2661,LCI304,IND306,PSE300,CCC405,LCI501
2662,MEC302,DGR101,COM105,,
2663,COM218,CIV303,FIN302,,
2664,DER107,IND502,COM309,DEP110,
2665,NUE101,POR102,CFP-04,NUE201,PSE202
2666,MDE214,BMD303,,,
2667,MDE204,CIV312,ARQ591,MAT209,
2668,ARQ591,ECO205,,,
2669,COM214,BMD407,REL303,DGR400,
2670,CCC593,DER109,DER304,PSE404,
2671,ARQ301,FIN305,,,
2672,CDA-01,CEHG-10,,,
2673,COORD-01,IND403,TUR103,DER401,
2674,ADM407,ARQ404,REL303,COM312,
2675,MEC408,ARQ301,,,
2676,ING115,CCC407,,,
2677,ADM407,NADI 6,COM310,,
2678,DER422,DER315,,,
2679,MDE106,NUE101,,,
2680,SEL904,PSE300,MAT304,,
2681,DER202,IND303,ARQ335,ECO102,
2682,FIN302,ART111,ARQ404,,
2683,COM201,ARQ342,ADM103,CEER-11,INF401
2684,CSI-01,CEER-13,COM209,,
2685,IND593,ESP103,,,
2686,PSE109,TUR208,CCC305,,
2687,DGR591,COM308,LCC103,DCD101,ARQ414
2688,CIV314,MDE305,,,
2689,CIEC-07,TUR209,MEC306,COM204,
2690,DEP110,SOC101,TLL306,ARQ205,
2691,DER422,CIV506,,,
2692,COM409,DGR101,CIV301,,
2693,MER314,BMD403,ARQ429,TLL301,
2694,ARQ414,DCD302,DER402,ARQ241,
2695,DER311,DGR304,CIV102,PSE211,MER203
2696,PSE110,CEER-11,DCD204,,
2697,ADM301,DER425,CIV103,,
2698,DER320,NUE202,PSE107,MAT109,
2699,TUR209,TLL308,CDEL-03,CCC411,
2700,DER209,CCC407,MAT202,,
2701,ECO205,REL409,DER202,NUE302,IND502
2702,FIS201,EMP402,NUE204,COM218,
2703,NUE201,LOG301,CCC504,BMD502,
2704,MAT209,COM594,PSE316,FIN208,FIS205
2705,CIV301,MDE107,MER597,ARQ333,NADI 2
2706,CPSS-01,POR103,DER418,,
2707,MER205,BIO201,MAT303,DER306,
2708,CEER-12,PSE313,,,
2709,ADM402,REL403,TUR410,HIS302,
2710,NUE301,CSI-02,PSE106,ARQ404,CPSS-02
2711,ART111,CIV491,CDA-05,CIV306,
2712,MDE213,MDE108,ARQ222,FIS201,
2713,COM204,CDEL-03,TLL313,POR102,ARQ344
2714,IND306,DER421,,,
2715,MEC405,ELE302,DER402,CIV507,
2716,ING114,QUI101,MAT105,MDE212,
2717,MDE107,TEL101,CIV102,TUR410,CCC501
2718,DER113,ITA103,PSE212,,
2719,MDE204,CON312,,,
2720,CSI-02,PSE107,,,
2721,MER203,ADM404,MDE214,REL402,
2722,MER401,DER110,DCD304,IND513,CICA-05
2723,TUR103,LOG403,ING115,MDE202,
2724,TLL308,ARQ438,,,
2725,NUE203,ARQ429,CDI-2,PSE109,DER424
2726,DER305,MDE202,DEP110,TLL311,
2727,DCD204,BMD304,DER303,,
2728,PSE106,PSE315,SEL308,MER314,CEHG-10
2729,IND427,PSE107,DER219,SEL301,MDE306
2730,TLL300,CIV491,DER110,,
2731,DCD101,ART107,ESP103,ALE102,
2732,ING110,CDI-3,CIV506,COM203,
2733,BMD201,ADM403,DER110,,
2734,PSE108,FRA102,,,
2735,PSE309,MER203,NUE201,CCC205,
2736,PSE312,REL409,,,
2737,CIV303,MEC101,,,
2738,MDE302,CIV506,DER405,DER415,TUR103
2739,ART107,COM211,IND593,,
2740,BMD303,CIV403,MDE213,,
2741,FIN207,NUE203,NUE204,IND403,
2742,COM103,BMD301,CEPA-05,,
2743,BMD405,DGR400,IND405,FIN414,CDC-06
2744,IND418,MER309,,,
2745,PSE208,CIV504,FIN593,,
2746,REL309,LCI501,,,
2747,ARQ342,ART105,,,
2748,SOC101,CEER-12,MER312,FIN594,
2749,DER315,MAT301,,,
2750,CCC105,MAT205,,,
2751,ECO102,NUE204,FIS203,DER310,CSI-01
2752,DER303,NADI 2,REL316,BIO201,ADM402
2753,LCI501,DER107,DGR100,CDA-04,
2754,REH101,CEHG-10,FIS204,DER217,
2755,FIN402,CIV310,,,
2756,COM415,SEL309,DGR300,BMD405,
2757,CCC407,DER425,BMD502,,
2758,DEP107,DER320,TUR306,IND594,
2759,MAT105,ING111,CIV407,CDA-05,
2760,SEL407,IND404,CDA-03,,
2761,LCI304,COM213,,,
2762,CDI-1,REL402,,,
2763,CSI-02,COM309,,,
2764,COM406,MER203,ARQ205,,
2765,SEL401,MDE206,,,
2766,SEL406,FRA103,ELE302,,
2767,ADM402,ARQ103,CDC-07,REL305,CON210
2768,SEL301,CEAO-09,ARQ301,ARQ323,
2769,BMD201,CDI-2,MER409,,
2770,NUE202,COM312,TEL593,FIN594,TLL300
2771,ART105,CCC504,MAT303,,
2772,FIS204,LCI302,MAT104,FIS201,MDE206
2773,DER208,ARQ591,CIV103,CCC505,
2774,CCC306,CIV506,POR103,DER212,
2775,CEER-12,CIV507,,,
2776,ARQ241,MAT303,PSE300,,
2777,BMD409,PSE404,,,
2778,TLL306,ADM403,,,
2779,IND593,SEL303,PSE404,DGR301,
2780,MER314,PSE405,,,
2781,LCI304,CON302,ESP102,,
2782,ADM594,SEL900,MAN104,CIV403,MDE104
2783,CCC411,CCC401,,,
2784,CEER-10,NUE201,PSE316,MAN101,CCC411
2785,DER203,HIS302,LOG403,IND307,
2786,DER113,FRA102,LCC103,CICA-07,
2787,MAN104,CDEL-01,ARQ344,FIN207,
2788,FRA101,REL402,MDE403,CDEL-03,MAT105
2789,IND593,PSE303,CGTH-06,BMD407,PSE108
2790,MDE402,DER217,CCC303,ADM105,NUE208
2791,CCC104,ECO301,MDE214,TUR103,MER202
2792,DGR592,DGR301,CON204,DER410,FIN303
2793,PSE313,BIO203,,,
2794,PSE208,LCC104,PSE315,CCC504,
2795,DGR301,MEC408,NADI 6,,
2796,DER405,DER423,MDE209,ESP101,
2797,CIV202,BIO201,MDE208,NUE207,CGTH-05
2798,ADM593,CICA-06,IND101,CDEL-03,MER597
2799,CEPA-05,IND593,CCC501,CSI-02,
2800,CIV303,MEC400,,,
2801,PSE402,MER312,CIV403,,
2802,CPO401,ECO103,CSI-01,MDE102,ARQ241
2803,COM403,CIV404,TLL308,MAT205,
2804,DCD304,NUE101,,,
2805,MDE102,CDA-01,,,
2806,MAT002,ART105,MDE216,CPSS-01,
2807,COM218,CEER-13,MAT203,CPO101,COM216
2808,SEL901,CIV311,,,
2809,DER313,PSE108,PSE109,DGR592,MDE207
2810,CON308,CDI-3,ADM404,PSE207,
2811,MDE108,FIL401,DGR202,MER203,
2812,SEL402,FIN593,ING115,MDE101,
2813,MDE209,FIL402,,,
2814,FIN593,CICA-05,CDI-3,ADM407,
2815,CIV504,ARQ591,COM214,MEC301,
2816,MDE101,FIN305,TEL402,MDE303,TLL306
2817,CIV506,ECO103,ARQ427,PSE302,
2818,CCC104,MER207,MDE207,REH102,MER598
2819,MDE207,CPSS-01,FIS205,,
2820,MDE212,CON302,COM594,SEL900,
2821,DER311,COM421,DGR102,MEC401,
2822,COM208,SEL401,MEC301,MER312,CIV491
2823,CIV303,HIS301,ARQ427,DER311,
2824,MAN104,LOG403,MDE310,DER305,
2825,DER423,CCC106,REH102,,
2826,DCD205,SEL308,CIEC-09,BIO201,TEL409
2827,LOG301,MER206,,,
2828,CCC401,SEL308,ADM593,,
2829,ART111,ESP103,CDI-2,,
2830,REL316,MAT002,,,
2831,CCC208,CDC-07,,,
2832,CCC207,REL403,ARQ504,,
2833,IND513,FIN414,BIO202,TEL408,
2834,IND404,PSE107,,,
2835,CON312,MDE308,MAT201,,
2836,ARQ412,REL403,DER404,ART111,REL403
2837,MDE303,DCD201,IND403,,
2838,CIV505,DER206,,,
2839,DER424,MAT209,MER597,CICA-06,
2840,BMD303,CDA-05,REH302,ESP103,
2841,CIV409,DER112,,,
2842,MDE310,DER415,,,
2843,MAN103,CEER-11,DER313,,
2844,BMD409,ING106,COM308,,
2845,ART106,CSI-03,LCI302,CICA-06,
2846,CCC302,CSI-03,COM208,MAT304,
2847,MDE311,PSE407,ARQ335,,
2848,MAT203,LOG401,,,
2849,REL303,FRA104,PSE304,CICA-05,
2850,MER203,MDE402,COM209,QUI101,
2851,ARQ414,NUE208,ARQ325,DER315,PSE214
2852,CCC303,CCC306,COM404,,
2853,SEL406,CFP-03,DER111,,
2854,TEL592,MDE204,MDE306,TUR410,
2855,DER214,DER305,EMP402,MER314,
2856,CFP-02,ARQ342,DER306,DGR304,DER107
2857,PSE402,REL319,NUE201,CIEC-07,
2858,DER410,LOG301,TUR408,,
2859,FIL402,REL317,BMD408,DCD301,CEHG-10
2860,MDE216,CDI-1,CDI-1,CIV312,
2861,ARQ301,MEC101,MDE212,ECO103,ECO206
2862,ARQ323,CICA-06,CIV409,NUE201,
